Family Name,Algo ID,Ratios of input parameter sizes,Time Complexity (Average),Exact Problem Statement?,Algorithm Name,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,"Transition Class",Year,Time Complexity (Worst Only),Randomized?,Approximate?,Exact?,Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Paper/Reference Link,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,n = 1000 value,n = 1000 scale,n = 10^6 value,n = 10^6 scale,n = 10^9 value,n = 10^9 scale,"Starting Complexity",Remarks,Papers for ratio evaluations,Family for Algorithm,Domains
115. SLAM Algorithms,908,,O(n^3),1,FastSlam,,,,0,0,2003,O(n^3),0,1,0,0,0,,0,0,https://www.researchgate.net/publication/2480644_FastSLAM_20_An_Improved_Particle_Filtering_Algorithm_for_Simultaneous_Localization_and_Mapping_that_Provably_Converges,"https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698

https://www.researchgate.net/publication/283824088_Computational_cost_analysis_of_extended_Kalman_filter_in_simultaneous_localization_and_mapping_EKF-SLAM_problem_for_autonomous_vehicle

https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698",,,,1000000000,,,,,,3,,,,Robotics
115. SLAM Algorithms,909,,O(n^2),1,rbpf-slam,,,,1,3->4,2001,O(n^2),0,0,1,0,0,,0,0,https://papers.nips.cc/paper/1716-bayesian-map-learning-in-dynamic-environments.pdf,"https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698

https://www.researchgate.net/publication/283824088_Computational_cost_analysis_of_extended_Kalman_filter_in_simultaneous_localization_and_mapping_EKF-SLAM_problem_for_autonomous_vehicle

https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698",,,,1000000,1,1000000000000,1000000,1E+18,1000000000,3,,,,Robotics
115. SLAM Algorithms,910,,O(n^2),1,srba,,,,0,0,2002,O(n^2),0,1,0,0,0,,0,0,http://ingmec.ual.es/~jlblanco/papers/blanco2013rba.pdf,"https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698

https://www.researchgate.net/publication/283824088_Computational_cost_analysis_of_extended_Kalman_filter_in_simultaneous_localization_and_mapping_EKF-SLAM_problem_for_autonomous_vehicle

https://www.researchgate.net/figure/Computational-Complexity-of-Different-Forms-of-Unscented-Kalman-Filter_tbl1_220398698",,,,1000000,,,,,,3,,,,Robotics
116. d-neighborhood of a string,911,,O(n^2),1,Iterative naive,1,1,,1,0,1940,O(n^2),0,0,1,0,0,,0,0,http://rosalind.info/problems/ba1n/,http://rosalind.info/problems/ba1n/,,,,1000000,1,1000000000000,1,1E+18,1,4,,,,Bioinformatics
117. Maximum cut,912,"V:E
3:4",O(2^V),1,Hadlock 1975,1,1,,1,0,1975,O(2^V),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
117. Maximum cut,913,,O(2^V),1,Motwani & Raghavan (1995),,,,0,0,1995,O(2^V),0,0,1,0,0,,0,0,,,,,,Inf,,,,,,1,,,,Combinatorics
117. Maximum cut,914,,O(V^2 E^2),1,Mitzenmacher & Upfal (2005),,,,0,0,2005,O(V^2 E^2),0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
117. Maximum cut,915,,O(V^2 E),1,Khuller; Raghavachari & Young (2007),,,,1,2->3,2007,O(V^2 E),0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
117. Maximum cut,916,,O(V^3 logE),1,Ausiello et al. (2003),,,,1,1->2,2003,O(V^3 logE),0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
117. Maximum cut,917,,O(VE),1,Dunning; Gupta & Silberholz (2018),1,1,https://pubsonline.informs.org/doi/pdf/10.1287/ijoc.2017.0798,1,3->4,2018,O(VE),0,0,1,0,0,,0,0,,,,,,244897.9592,Inf,244897959184,Inf,2.44898E+17,Inf,1,,,,Combinatorics
118. minimum Wiener connector problem,918,,O(2^n),1,Ruchansky 2015,1,1,https://arxiv.org/pdf/1504.00513.pdf,1,0,2015,O(2^n),0,0,1,0,0,,0,0,https://arxiv.org/abs/1504.00513,https://en.wikipedia.org/wiki/Wiener_connector,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
119. calculate the determinant using integer arithmetic,919,,O(n^5L^2 (log(n)^2 + L^2)),1,Bareiss algorithm,,,,1,0,1968,O(n^5L^2 (log(n)^2 + L^2)),0,0,1,0,0,,0,0,https://www.ams.org/journals/mcom/1968-22-103/S0025-5718-1968-0226829-0/S0025-5718-1968-0226829-0.pdf,https://en.wikipedia.org/wiki/Bareiss_algorithm,,,,6.2801E+20,1,2.80003E+42,1,6.52388E+63,1,2,,,,Numerical Analysis
119. calculate the determinant using integer arithmetic,920,,O(n^4L(log(n) + L)log(log(n) + L)),1,Bareiss algorithm with fast multiplication,,,,1,0,1968,,0,0,1,0,0,,0,0,-,https://en.wikipedia.org/wiki/Bareiss_algorithm,,,,100661655579702,6238821.104,1.3259E+29,21117970662591,1.51652E+44,4.30188E+19,2,,,,Numerical Analysis
120. Integer relation,921,,O(n^3),1,Ferguson–Forcade algorithm,,,,1,0,1979,O(n^3),0,0,1,0,0,,0,0,,,,,,1000000000,1,1E+18,1,1E+27,1,3,,,,Numerical Analysis
120. Integer relation,922,,O(n^3),1,LLL algorithm,,,,0,0,1982,O(n^3),0,0,1,0,0,,0,0,https://www.math.leidenuniv.nl/~hwl/PUBLICATIONS/1982f/art.pdf,,,,,1000000000,,,,,,3,,,,Numerical Analysis
120. Integer relation,923,,O(n^3),1,HJLS algorithm,,,,0,0,1986,O(n^3),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0218059,,,,,1000000000,,,,,,3,,,,Numerical Analysis
120. Integer relation,924,,O(n^3),1,PSOS algorithm,,,,0,0,1988,O(n^3),0,0,1,0,0,,0,0,,,,,,1000000000,,,,,,3,,,,Numerical Analysis
120. Integer relation,925,,O(n^3),1,PSLQ algorithm,,,,0,0,1992,O(n^3),0,0,1,0,0,,0,0,https://www.ams.org/journals/mcom/1999-68-225/S0025-5718-99-00995-3/S0025-5718-99-00995-3.pdf,,,,,1000000000,,,,,,3,,,,Numerical Analysis
"122. Sequence to Graph Alignment (changes are allowed
in the query sequence alone) Linear gap penalty",932,"V:E
2:3
m = 300",O(m(|V | log |V | + |E|)),1,Amir et al.,1,0,https://reader.elsevier.com/reader/sd/pii/S0196677499910635?token=B149D19F22DC42C8DCC1DFAA76A22B88E61FC2018BF3ED1937F7C5951F9BD810C4726C3153D36F697AE499721F3422A1,1,0,2000,O(m(|V | log |V | + |E|)),0,0,1,0,0,,0,0,https://link.springer.com/chapter/10.1007/3-540-63307-3_56,https://www.biorxiv.org/content/10.1101/522912v1.full.pdf,,,,1217262.743,1,2413156857,1,3609050971092,1,3,,,,Combinatorics
"122. Sequence to Graph Alignment (changes are allowed
in the query sequence alone) Linear gap penalty",933,,O(m(|V | + |E|)) ,1,Navarro,3,1,https://reader.elsevier.com/reader/sd/pii/S0304397599003333?token=C0E6BDF7BA98CD5C338EDB86675CB3A29AF44F5B046E169EE0F115788255757C815F0F0307EAF080CDF9A9DE7AA37764,1,3->4,2000,O(m(|V | + |E|)) ,0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/S0304397599003333,https://www.biorxiv.org/content/10.1101/522912v1.full.pdf,,,,300000,4.057542476,300000000,8.04385619,300000000000,12.0301699,3,,,,Combinatorics
"122. Sequence to Graph Alignment (changes are allowed
in the query sequence alone) Linear gap penalty",934,,O(m(|V | log(m|V |) + |E|)),1,HybridSpades,,,,0,0,2015,O(m(|V | log(m|V |) + |E|)),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/26589280,https://www.biorxiv.org/content/10.1101/522912v1.full.pdf,,,,,,,,,,3,,,,Combinatorics
"122. Sequence to Graph Alignment (changes are allowed
in the query sequence alone) Linear gap penalty",935,,O(m|V ||E|) ,1,V-ALIGN,,,,0,0,2018,O(m|V ||E|) ,0,0,1,0,0,,0,0,https://www.biorxiv.org/content/10.1101/124941v1.full,https://www.biorxiv.org/content/10.1101/522912v1.full.pdf,,,,,,,,,,3,,,,Combinatorics
"122. Sequence to Graph Alignment (changes are allowed
in the query sequence alone) Linear gap penalty",936,,O(|V | + m|E|),1,Rautiainen and Marschall,,,,0,0,2017,O(|V | + m|E|),0,0,1,0,0,,0,0,https://www.biorxiv.org/content/10.1101/216127v1,https://www.biorxiv.org/content/10.1101/522912v1.full.pdf,,,,,,,,,,3,,,,Combinatorics
"122. Sequence to Graph Alignment (changes are allowed
in the query sequence alone) Linear gap penalty",937,,O(|V | + m|E|),1,"Jain, Chang",,,,0,0,2019,O(|V | + m|E|),0,0,1,0,0,,0,0,https://www.biorxiv.org/content/10.1101/522912v1.full.pdf,https://www.biorxiv.org/content/10.1101/522912v1.full.pdf,,,,,,,,,,3,,,,Combinatorics
"122. Sequence to Graph Alignment (changes are allowed
in the query sequence alone) Linear gap penalty",938,,O(|V | + m|E|),1,"Rautiainen, Marschall",,,,0,0,2019,O(|V | + m|E|),0,0,1,0,1,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/30851095,,,,,,,,,,,3,,,,Combinatorics
123. Logarithm calculations,939,,O(2^n),1,Trial Multiplication,,,,0,0,1940,O(2^n),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/Discrete_logarithm#Algorithms,,,,Inf,,,,,,1,,,,Statistics
123. Logarithm calculations,940,,O(2^n),1,Baby-step Giant-step,,,,0,0,1971,O(2^n),0,0,1,0,0,,0,0,https://www.semanticscholar.org/paper/Class-number%2C-a-theory-of-factorization%2C-and-genera-Shanks/95565db6e6afc1cff4b1e8a674d163bd01cecc07,,,,,Inf,,,,,,1,,,,Statistics
123. Logarithm calculations,941,,O(2^n),1,Function field seive,,,,0,0,1999,O(2^n),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/S0890540198927614,,,,,Inf,,,,,,1,,,,Statistics
123. Logarithm calculations,942,,O(2^n),1,Index calculus algorithm,,,,1,0,1922,O(2^n),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/Index_calculus_algorithm,,,,Inf,1,Inf,1,Inf,1,1,,,,Statistics
123. Logarithm calculations,943,,O(2^n),1,Number field sieve,,,,0,0,1990,O(2^n),0,0,1,0,0,,0,0,NA,https://core.ac.uk/download/pdf/15590206.pdf,,,,Inf,,,,,,1,,,,Statistics
123. Logarithm calculations,944,,O(2^n),1,Pohlig-Hellman,,,,0,0,1978,O(2^n),0,0,1,0,0,,0,0,https://dl.acm.org/citation.cfm?id=2269283,,,,,Inf,,,,,,1,,,,Statistics
123. Logarithm calculations,945,,O(2^n),1,Pollard's rho algorithm,,,,0,0,1978,O(2^n),0,0,1,0,0,,0,0,https://www.ams.org/mcom/1978-32-143/S0025-5718-1978-0491431-9/S0025-5718-1978-0491431-9.pdf,,,,,Inf,,,,,,1,,,,Statistics
123. Logarithm calculations,946,,O(2^n),1,Pollard's kangaroo algorithm,,,,0,0,1978,O(2^n),0,0,1,0,0,,0,0,https://www.ams.org/mcom/1978-32-143/S0025-5718-1978-0491431-9/S0025-5718-1978-0491431-9.pdf,,,,,Inf,,,,,,1,,,,Statistics
124. Rod-cutting problem,947,,O(2^n),1,Brute force,1,1,https://web.stanford.edu/class/archive/cs/cs161/cs161.1168/lecture12.pdf,1,0,1940,O(2^n),0,0,1,0,0,,0,0,,"https://en.wikipedia.org/wiki/Dynamic_programming

 https://web.stanford.edu/class/archive/cs/cs161/cs161.1168/lecture12.pdf",,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
124. Rod-cutting problem,948,,O(n^2),1,Dynamic programming,0.5,1,https://www.geeksforgeeks.org/cutting-a-rod-dp-13/,1,1->4,1953,O(n^2),0,0,1,0,0,,0,0,,"https://en.wikipedia.org/wiki/Dynamic_programming

https://web.stanford.edu/class/archive/cs/cs161/cs161.1168/lecture12.pdf",,,,1000000,Inf,1000000000000,Inf,1E+18,Inf,1,,,,Combinatorics
125.Self-balancing trees creation,1031,,O(nlogn),1,"Guibas, Sedgewick Red-Black Tree",,,,0,0,1972,O(nlogn),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/4567957,,,,,,,,,,,5,,,,Combinatorics
125.Self-balancing trees creation,1032,,O(nlogn),1,2-3 Tree,1,1,https://www.cs.drexel.edu/~amd435/courses/cs260/lectures/L-6_2-3_Trees.pdf,1,0,1970,O(nlogn),0,0,1,0,0,,0,0,,,,,,9965.784285,1,19931568.57,1,29897352854,1,5,,,,Combinatorics
125.Self-balancing trees creation,1033,,O(nlogn),1,Tarjan Splay Tree,,,,0,0,1985,O(nlogn),0,0,1,0,0,,0,0,,,,,,,,,,,,5,,,,Combinatorics
125.Self-balancing trees creation,1034,,O(nlogn),1,"Bayer, McCreight B-Tree",,,,0,0,1970,O(nlogn),0,0,1,0,0,,0,0,,,,,,,,,,,,5,,,,Combinatorics
126. Self-balancing trees insertion,1059,,O(logn),1,2-3 Tree,1,1,https://www.cs.drexel.edu/~amd435/courses/cs260/lectures/L-6_2-3_Trees.pdf,1,0,1970,O(nlogn),0,0,1,0,0,,0,0,,,,,,9.965784285,1,19.93156857,1,29.89735285,1,7,,,,Combinatorics
126. Self-balancing trees insertion,1035,,O(logn),1,"Guibas, Sedgewick Red-Black Tree",,,,0,0,1972,O(logn),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/4567958,,,,,9.965784285,1,19.93156857,1,29.89735285,1,7,,,,Combinatorics
127. Self-balancing trees deletion,1060,,O(logn),1,2-3 Tree,1,1,https://www.cs.drexel.edu/~amd435/courses/cs260/lectures/L-6_2-3_Trees.pdf,1,0,1970,O(nlogn),0,0,1,0,0,,0,0,,,,,,9.965784285,1,19.93156857,1,29.89735285,1,7,,,,Combinatorics
127. Self-balancing trees deletion,1036,,O(logn),1,"Guibas, Sedgewick Red-Black Tree",,,,1,0,1972,O(logn),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/4567959,,,,,9.965784285,1,19.93156857,1,29.89735285,1,7,,,,Combinatorics
128. Self-balancing trees search,1061,,O(logn),1,2-3 Tree,1,1,https://www.cs.drexel.edu/~amd435/courses/cs260/lectures/L-6_2-3_Trees.pdf,1,0,1970,O(nlogn),0,0,1,0,0,,0,0,,,,,,9.965784285,1,19.93156857,1,29.89735285,1,7,,,,Combinatorics
128. Self-balancing trees search,1037,,O(logn),1,"Guibas, Sedgewick Red-Black Tree",,,,1,0,1972,O(logn),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/4567960,,,,,9.965784285,1,19.93156857,1,29.89735285,1,7,,,,Combinatorics
129. Transitive Reduction problem,949,,O(n^2.807),1,"Aho, Garey & Ullman (1972)",,,,1,0,1972,O(n^2.807),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,263633138.6,1,6.95024E+16,1,1.83231E+25,1,3,,,,Combinatorics
129. Transitive Reduction problem,950,,O(n^2.8),1,"Aho, Garey & Ullman (1972)",,,,1,0,1978,O(n^2.8),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,251188643.2,1.049542429,6.30957E+16,1.10153931,1.58489E+25,1.156112242,3,,,,Combinatorics
129. Transitive Reduction problem,951,,O(n^2.78),1,"Aho, Garey & Ullman (1972)",,,,1,0,1979,O(n^2.78),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,218776162.4,1.20503594,4.7863E+16,1.452111618,1.04713E+25,1.749846689,3,,,,Combinatorics
129. Transitive Reduction problem,952,,O(n^2.52),1,"Aho, Garey & Ullman (1972)",,,,1,0,1980,O(n^2.52),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,36307805.48,7.261059574,1.31826E+15,52.72298614,4.7863E+22,382.8247433,3,,,,Combinatorics
129. Transitive Reduction problem,953,,O(n^2.518),1,"Aho, Garey & Ullman (1972)",,,,1,0,1980,O(n^2.518),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,35809643.71,7.362070975,1.28233E+15,54.20008904,4.59198E+22,399.0249024,3,,,,Combinatorics
129. Transitive Reduction problem,954,,O(n^2.495),1,"Aho, Garey & Ullman (1972)",,,,1,0,1981,O(n^2.495),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,30549211.13,8.629785478,933254300796992,74.47319739,933254300796992,19633602768,3,,,,Combinatorics
129. Transitive Reduction problem,955,,O(n^2.48),1,"Aho, Garey & Ullman (1972)",,,,1,0,1986,O(n^2.48),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,27542287.03,9.571940713,758577575029184,91.62204901,2.0893E+22,877.0008211,3,,,,Combinatorics
129. Transitive Reduction problem,956,,O(n^2.372),1,"Aho, Garey & Ullman (1972)",,,,1,0,1990,O(n^2.372),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,13061708.88,20.18366364,170608238900312,407.3802778,2.22844E+21,8222.426499,3,,,,Combinatorics
129. Transitive Reduction problem,957,,O(n^2.373),1,"Aho, Garey & Ullman (1972)",,,,0,0,2014,O(n^2.373),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,,,,,,,3,,,,Combinatorics
129. Transitive Reduction problem,958,,O(n^2.371),1,"Aho, Garey & Ullman (1972)",,,,1,0,2014,O(n^2.371),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/pdf/10.1137/0201008,,,,,12971792.71,20.32357011,168267406107047,413.047502,2.18273E+21,8394.599865,3,,,,Combinatorics
129. Transitive Reduction problem,959,,O(n^3),1,"Gries, Martin",,,,0,0,1989,O(n^3),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0167642389900397,,,,,,,,,,,3,,,,Combinatorics
130. Change-making problem,960,,O(S^n),1,Brute force,1,1,"https://en.wikipedia.org/wiki/Change-making_problem#:~:text=It%20is%20also%20the%20most,the%20order%20of%20the%20coins.",1,0,1940,O(S^n),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/Change-making_problem,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
130. Change-making problem,961,,O(Sn),1,Dynamic Programming,2,1,"https://en.wikipedia.org/wiki/Change-making_problem#:~:text=It%20is%20also%20the%20most,the%20order%20of%20the%20coins.",1,1->4,1953,O(Sn),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/Change-making_problem,,,,50000,Inf,50000000,Inf,50000000000,Inf,1,,,,Combinatorics
130. Change-making problem,962,,O(Slog(S)),1,probabilistic convolution tree,,,,0,0,2014,O(Slog(S)),0,1,0,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/24626234,,,,,,,,,,,1,,,,Combinatorics
131. Turnpike problem,963,,O(2^n nlogn),1,Outside-In algorithm,,,,1,0,1991,O(2^n nlogn),0,0,1,0,0,,0,0,NA,http://hariharan-ramesh.com/ppts/turnpike.pdf,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
132. n-Queens problem,964,,O(n^n),1,Naive Algorithm,1,1,,1,0,1848,O(n^n),0,0,1,0,0,,0,0,,https://web.northeastern.edu/seigen/11Magic/Books/Rouse%20Ball.pdf,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
132. n-Queens problem,965,,O(n!),1,Naive + 1 queen per row restriction,,,,1,0,1850,O(n!),0,0,1,0,0,,0,0,,https://web.northeastern.edu/seigen/11Magic/Books/Rouse%20Ball.pdf,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
132. n-Queens problem,966,,O(2^n),1,Dijkstra,1,1,https://www.geeksforgeeks.org/n-queen-problem-backtracking-3/,1,0,1972,O(2^n),0,0,1,0,0,,0,0,https://dl.acm.org/citation.cfm?id=1243380,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
132. n-Queens problem,967,,O(n!),1,Nauck,,,,0,0,1850,O(n!),0,0,1,0,0,,0,0,,https://web.northeastern.edu/seigen/11Magic/Books/Rouse%20Ball.pdf,,,,Inf,,,,,,1,,,,Combinatorics
132. n-Queens problem,968,,O(n!),1,Gunther Determinants solution,,,,0,0,1874,O(n!),0,0,1,0,0,,0,0,,https://web.northeastern.edu/seigen/11Magic/Books/Rouse%20Ball.pdf,,,,Inf,,,,,,1,,,,Combinatorics
132. n-Queens problem,969,,O(8^n),1,"Rivin, Zabih",,,,0,0,1992,O(8^n),0,0,1,0,0,,0,0,http://www.cs.cornell.edu/~rdz/Papers/RZ-IPL92.pdf,,,,,Inf,,,,,,1,,,,Combinatorics
132. n-Queens problem,970,,O(n),1,Grigoryan,,,,1,1->6,2018,O(n),1,1,0,0,0,,0,0,https://arxiv.org/abs/1912.05935,,,,,1000,,,,,,1,,,,Combinatorics
133. Median string problem in unbounded/bounded/binary alphabets,971,,O(2^n),1,Naive Solution,1.5,0,https://link.springer.com/chapter/10.1007/3-540-44888-8_23,1,0,1965,O(2^n),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
134. Frequent Words with Mismatches Problem,972,,O(n^2),1,Naive solution,,,,1,0,1940,O(n^2),0,0,1,0,0,,0,0,,,,,,1000000,1,1000000000000,1,1E+18,1,4,,,,Combinatorics
135. Tower of Hanoi,973,,O(2^n),1,Iteration based,1,1,https://marcin-chwedczuk.github.io/iterative-solution-to-towers-of-hanoi-problem,1,0,1883,O(2^n),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/Tower_of_Hanoi,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
135. Tower of Hanoi,974,,O(2^n),1,Recursion based,,,,0,0,1940,O(2^n),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/Tower_of_Hanoi,,,,Inf,,,,,,1,,,,Combinatorics
135. Tower of Hanoi,975,,O(2^n),1,Non-recursion based,,,,0,0,1940,O(2^n),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/Tower_of_Hanoi,,,,Inf,,,,,,1,,,,Combinatorics
135. Tower of Hanoi,976,,O(2^n),1,Gray-code based,,,,0,0,1940,O(2^n),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/Tower_of_Hanoi,,,,Inf,,,,,,1,,,,Combinatorics
135. Tower of Hanoi,977,,O(2^n),1,Hanoi graph,,,,0,0,2008,O(2^n),0,0,1,0,0,,0,0,https://books.google.com/books/about/Topics_in_Graph_Theory.html?id=pSv3XotPCQgC,,,,,Inf,,,,,,1,,,,Combinatorics
136. The frequent words problem,978,,O(n),1,Naive solution,2,1,http://bioinformaticsalgorithms.com/data/debugdatasets/replication/FrequentWordsProblem.pdf,1,0,1940,O(n),0,0,1,0,0,,0,0,,,,,,1000,1,1000000,1,1000000000,1,6,,,,Statistics
137. Integral equations,979,,O(2^n),1,Naive Implementation,,,,1,0,1800,O(2^n),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Numerical Analysis
138. One-way hash functions,980,,O(n),0,MD5,,,,1,0,1991,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Cryptography
138. One-way hash functions,981,,O(n),0,SHA-1,,,,0,0,1993,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Cryptography
138. One-way hash functions,982,,O(n),0,RIPEMD-160,,,,0,0,1996,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Cryptography
138. One-way hash functions,983,,O(n),0,bcrypt,,,,0,0,1999,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Cryptography
138. One-way hash functions,984,,O(n),0,Whirlpool,,,,0,0,2000,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Cryptography
138. One-way hash functions,985,,O(n),0,SHA-2,,,,0,0,2001,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Cryptography
138. One-way hash functions,986,,O(n),0,SHA-3,,,,0,0,2015,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Cryptography
138. One-way hash functions,987,,O(n),0,BLAKE2,,,,0,0,2012,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Cryptography
139. Secret-sharing algorithms,988,,O(tn),1,Shamir's scheme,,,,1,0,1979,O(tn),0,0,1,0,0,,0,0,,,,,,,1,,1,,1,4,,,,Cryptography
139. Secret-sharing algorithms,989,,O(tn),1,Blakley's scheme,,,,0,0,1979,O(tn),0,0,1,0,0,,0,0,,,,,,,,,,,,4,,,,Cryptography
140. Solutions to nonlinear equations,990,,O(n),1,Bisection method,,,,0,0,-150,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Numerical Analysis
140. Solutions to nonlinear equations,991,,O(n),1,Falsi method,,,,0,0,-200,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Numerical Analysis
140. Solutions to nonlinear equations,992,,O(n),1,Secant method,1,1,,1,0,-1400,O(n),0,0,1,0,0,,0,0,,,,,,1000,1,1000000,1,1000000000,1,6,,,,Numerical Analysis
140. Solutions to nonlinear equations,993,,O(n),1,Newton's method,,,,0,0,1669,O(n),0,0,1,0,0,,0,0,,,,,,1000,,,,,,6,,,,Numerical Analysis
141. Block ciphers,994,,O(n),0,Lucifer / DES,,,,1,0,1976,O(n),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/Data_Encryption_Standard,,,,1000,,,,,,6,,,,Cryptography
141. Block ciphers,995,,O(n),0,IDEA,,,,0,0,1991,O(n),0,0,1,0,0,,0,0,NA,https://en.wikipedia.org/wiki/International_Data_Encryption_Algorithm,,,,1000,,,,,,6,,,,Cryptography
141. Block ciphers,996,,O(n),0,RC5,,,,0,0,1994,O(n),0,0,1,0,0,,0,0,https://link.springer.com/chapter/10.1007/3-540-60590-8_7,,,,,1000,,,,,,6,,,,Cryptography
141. Block ciphers,997,,O(n),0,Rijndael / AES,,,,0,0,2001,O(n),0,0,1,0,0,,0,0,https://csrc.nist.gov/csrc/media/projects/cryptographic-standards-and-guidelines/documents/aes-development/rijndael-ammended.pdf,,,,,1000,,,,,,6,,,,Cryptography
141. Block ciphers,998,,O(n),0,Blowfish,,,,0,0,1993,O(n),0,0,1,0,0,,0,0,https://link.springer.com/chapter/10.1007/3-540-58108-1_24,,,,,1000,,,,,,6,,,,Cryptography
142. Polynomial interpolation,999,,O(n^3),1,Gaussian elimination,1,1,,1,0,-150,O(n^3),0,0,1,0,0,,0,0,,,,,,1000000000,1,1E+18,1,1E+27,1,3,,,,Numerical Analysis
142. Polynomial interpolation,1000,,O(n^2),1,Bjorck,0.5,0,https://www.ams.org/journals/mcom/1970-24-112/S0025-5718-1970-0290541-1/S0025-5718-1970-0290541-1.pdf,1,3->4,1970,O(n^2),0,0,1,0,0,,0,0,,,,,,1000000,1000,1000000000000,1000000,1E+18,1000000000,3,,,,Numerical Analysis
142. Polynomial interpolation,1001,,O(n^2),1,Higham,,,,0,0,1988,O(n^2),0,0,1,0,0,,0,0,,,,,,1000000,,,,,,3,,,,Numerical Analysis
142. Polynomial interpolation,1002,,O(n^2),1,"Calvetti, Reichel",,,,0,0,1993,O(n^2),0,0,1,0,0,,0,0,,,,,,1000000,,,,,,3,,,,Numerical Analysis
